movieId,title,tags
91500,The Hunger Games,"every year ruin north america, nation panem force twelve district send teenage boy girl compete hunger games. part twisted entertainment, part government intimidation tactic, hunger game nationally televised event “tributes” must fight one another one survivor remains. pitted highly-trained tribute prepared game entire lives, katniss forced rely upon sharp instinct well mentorship drunken former victor haymitch abernathy. she’s ever return home district 12, katniss must make impossible choice arena weigh survival humanity life love. world watching. sciencefiction adventure fantasy hallucination dystopia femaleprotagonist bowandarrow knifethrowing jenniferlawrence joshhutcherson liamhemsworth woodyharrelson elizabethbanks garyross"
91505,Womb,"woman's consuming love force bear clone dead beloved. infancy manhood, face unavoidable complexity controversial decision. romance sciencefiction evagreen mattsmith lesleymanville peterwight istvánlénárt benedekfliegauf"
91529,The Dark Knight Rises,"following death district attorney harvey dent, batman assumes responsibility dent's crime protect late attorney's reputation subsequently hunted gotham city police department. eight year later, batman encounter mysterious selina kyle villainous bane, new terrorist leader overwhelms gotham's finest. dark knight resurfaces protect city branded enemy. action crime drama thriller dccomics crimefighter terrorist secretidentity burglar christianbale michaelcaine garyoldman annehathaway tomhardy christophernolan"
91535,The Bourne Legacy,"new cia operative, aaron cross experience life-or-death stake triggered previous action jason bourne. action thriller assassin wolf maryland suicidebygunshot rooftop jeremyrenner rachelweisz edwardnorton scottglenn stacykeach tonygilroy"
91542,Sherlock Holmes: A Game of Shadows,"new criminal mastermind large (professor moriarty) holmes’ intellectual equal, capacity evil lack conscience may give advantage detective. adventure action crime mystery detectiveinspector steampunk criminalmastermind robertdowneyjr. judelaw jaredharris noomirapace kellyreilly guyritchie"
91571,Coriolanus,"caius martius, aka coriolanus, arrogant fearsome general built career protecting rome enemies. pushed ambitious mother seek position consul, coriolanus odds mass unpopular certain colleagues. riot result expulsion rome, coriolanus seek sworn enemy, tullus aufidius. together, pair vow destroy great city. drama thriller senate general market rivalry tragedy gerardbutler ralphfiennes lubnaazabal ashrafbarhom jessicachastain ralphfiennes"
91622,Young Adult,"divorced writer midwest return hometown reconnect old flame, who's married family. comedy drama jealousy darkcomedy writer divorce alcoholic charlizetheron pattonoswalt patrickwilson elizabethreaser collettewolfe jasonreitman"
91628,New Year's Eve,life several couple single new york intertwine course new year's eve. comedy romance newyear'seve illustrator caterer pedicab ticket robertdeniro katherineheigl ashtonkutcher carlagugino leamichele garrymarshall
91630,Mission: Impossible - Ghost Protocol,"4th installment mission impossible series, ethan hunt (cruise) team racing time track dangerous terrorist named hendricks (nyqvist), gained access russian nuclear launch code planning strike united states. attempt stop end explosion causing severe destruction kremlin imf implicated bombing, forcing president disavow them. longer aided government, ethan team chase hendricks around globe, although might still late stop disaster. action thriller adventure fight sequel mission explosion brokenarm tomcruise jeremyrenner simonpegg paulapatton anilkapoor bradbird"
91653,We Bought a Zoo,"benjamin lost wife and, bid start life over, purchase large house zoo – welcome news daughter, son happy it. zoo need renovation benjamin set work head keeper rest staff, but, zoo soon run financial trouble. drama comedy family zoo mattdamon scarlettjohansson thomashadenchurch colinford maggieelizabethjones cameroncrowe"
91658,The Girl with the Dragon Tattoo,"english-language adaptation swedish novel stieg larsson follows disgraced journalist, mikael blomkvist, investigates disappearance weary patriarch's niece 40 year ago. aided pierced, tattooed, punk computer hacker named lisbeth salander. work together investigation, blomkvist salander uncover immense corruption beyond anything ever imagined. thriller crime mystery drama rape journalist basedonnovel journalism hacker danielcraig rooneymara christopherplummer goranvisnjic stellanskarsgård davidfincher"
91660,The Darkest Hour,"moscow, five young people lead charge alien race attacked earth via power supply. horror action thriller sciencefiction alieninvasion americanabroad moscow unlikelyheroes failedbusiness emilehirsch rachaeltaylor oliviathirlby joelkinnaman maxminghella chrisgorak"
91671,Alvin and the Chipmunks: Chipwrecked,"playing around aboard cruise ship, chipmunk chipettes accidentally go overboard end marooned tropical paradise. discover new turf deserted seems. comedy fantasy family music animation sequel chipmunk cruiseship overboard jasonlee davidcross jennyslate andybuckley justinlong mikemitchell"
91673,Albert Nobbs,"albert nobbs struggle survive late 19th century ireland, woman encouraged independent. posing man, work butler dublin's posh hotel, albert meet handsome painter look escape lie living. drama butler dublin maid glennclose miawasikowska aarontaylor-johnson paulinecollins brendangleeson rodrigogarcía"
91688,Salvation Boulevard,set world mega-churches former deadhead-turned-born again-christian find run fundamentalist member mega-church anything protect larger-than-life pastor. comedy thriller action drama pastor churchservice spirituality religion jenniferconnelly marisatomei piercebrosnan edharris gregkinnear georgeratliff
91707,In the Land of Blood and Honey,"bosnian war, danijel, soldier fighting serbs, re-encounters ajla, bosnian who's captive camp oversees. promising connection become ambiguous motif changed. drama romance war muslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violence zanamarjanović gorankostić brankođurić dzanapinjo miloštimotijević angelinajolie"
91766,Machine Gun McCain,"serving 12 year behind bar armed robbery, tough guy hank mccain find pawn ruthless mob runt's rebellion high level don. mccain discovers betrayed abandoned new employer, retaliates high stake la vega casino heist erupts all-out war street los angeles, san francisco new york. blood, lust, wedding vow come mccain money...or machine gun. drama action thriller crime foreign mobster johncassavetes brittekland peterfalk gabrieleferzetti margheritaguzzinati giulianomontaldo"
91826,Tanner Hall,"tanner hall vivid peek private world all-girls boarding school. cozy, run new england, knot adolescent complexity unraveled coming age story four teen-age girls. drama boardingschool womandirector rooneymara georgiaking brielarson amyferguson antoniasteinberg francescagregorini tatianavonfurstenberg"
91829,Newlyweds,newlywed couple's honeymoon upended arrival respective sisters. comedy romance edwardburns kerrybishé marshadietlein caitlinfitzgerald daniellapineda edwardburns
91831,The Devil Inside,"italy, woman becomes involved series unauthorized exorcism mission discover happened mother, allegedly murdered three people exorcism. thriller horror rome exorcism death demonicpossession foundfootage fernandaandrade simonquarterman evanhelmuth ionutgrama suzancrowley williambrentbell"
91842,Contraband,"brother-in-law run afoul drug lord, family man chris farraday turn skill abandoned long ago – smuggling – repay debt. job go wrong, farraday find wanted cops, crook killer alike. thriller action drama crime headwound criminal securityguard contraband markwahlberg katebeckinsale benfoster giovanniribisi j.k.simmons baltasarkormákur"
91873,Joyful Noise,"g.g. sparrow face choir's newly appointed director, vi rose hill, group's direction head national competition. comedy music queenlatifah dollyparton kekepalmer jeremyjordan courtneyb.vance toddgraff"
91886,Dolphin Tale,story centered friendship boy dolphin whose tail lost crab trap. drama family dolphin boy trap summer tail morganfreeman ashleyjudd harryconnickjr. nathangamble kriskristofferson charlesmartinsmith
91890,The Iron Lady,"look life margaret thatcher, former prime minister united kingdom, focus price paid power. history drama capitalism primeminister argentina margaretthatcher britishoverseasterritory merylstreep anthonystewarthead harrylloyd jimbroadbent susanbrown phyllidalloyd"
91972,The Divide,"survivor nuclear attack grouped together day basement apartment building, fear dwindling supply wear away dynamic. sciencefiction basement violence septictank towninpanic welding laurengerman michaelbiehn miloventimiglia courtneyb.vance ashtonholmes xaviergens"
91974,Underworld: Awakening,"held coma-like state fifteen years, vampire selene learns fourteen-year-old vampire/lycan hybrid daughter named nissa, find her, must stop biocom creating super lycans kill all. fantasy action horror vampire daughter hybrid childvampire werewolf katebeckinsale stephenrea michaelealy theojames indiaeisley månsmårlind björnstein"
91976,The Grey,oil drilling team struggle survive plane crash strand wild alaska. hunting pack wolf see intruders. action drama thriller alcohol isolation wolf wilderness forest liamneeson dermotmulroney frankgrillo dallasroberts joeanderson joecarnahan
91978,Man on a Ledge,"ex-cop turned con threatens jump death manhattan hotel rooftop. nypd dispatch female police psychologist talk down. however, unbeknownst police scene, suicide attempt cover biggest diamond heist ever pulled. action thriller crime deception newyorkcity rooftop diamondheist framedforacrime samworthington elizabethbanks jamiebell edharris edwardburns asgerleth"
92008,Haywire,"mallory kane highly trained operative work government security contractor dirtiest, dangerous corner world. successfully freeing chinese journalist held hostage, double crossed left dead someone close agency. suddenly target skilled assassin know every move, mallory must find truth order stay alive. action thriller mercenary secretagent rescue footchase spanish ginacarano ewanmcgregor michaelfassbender billpaxton channingtatum stevensoderbergh"
92192,Apollo 18,"officially, apollo 17 last manned mission moon. year later 1973, three american astronaut sent secret mission moon funded u department defense. see actual footage astronaut captured mission. nasa denies authenticity, others say real reason never gone back moon. horror thriller sciencefiction moon nasa infection barbecue moonlanding ryanrobbins warrenchristie lloydowen andrewairlie michaelkopsa gonzalolópez-gallego"
92234,Red Tails,"story tuskegee airmen, first african-american pilot fly combat squadron world war ii. drama action adventure history war worldwarii fighterpilot fighterplane bryancranston davidoyelowo cubagoodingjr. danielaruah terrencehoward anthonyhemingway"
92243,The Flowers of War,"westerner find refuge group woman church japan's rape nanking 1937. posing priest, attempt lead woman safety. drama history war forcedprostitution childrape christianbale nini tongdawei zhangxinyi shigeokobayashi zhangyimou"
92264,One for the Money,"unemployed lingerie buyer convinces bail bondsman cousin give shot bounty hunter. first assignment track former cop run murder – man broke heart year before. help friend best bounty hunter business, slowly learns take true bounty hunter. action comedy crime bountyhunter basedonnovel romance framed bailjumper katherineheigl jasono'mara danielsunjata johnleguizamo sherrishepherd julieannerobinson"
92309,The Innkeepers,"final day yankee pedlar inn, two employee determined reveal hotel's haunted past begin experience disturbing event old guest check stay. horror thriller antiterror terror beer supernatural towel sarapaxton pathealy kellymcgillis georgeriddle lenadunham tiwest"
92335,Big Miracle,"based inspiring true story, small-town news reporter (krasinski) greenpeace volunteer (barrymore) enlist help rival superpower save three majestic gray whale trapped ice arctic circle. ‘big miracle’ adapted nonfiction book ‘freeing whales: medium created world’s greatest non-event’ tom rose. adventure drama romance whale alaska aftercreditsstinger duringcreditsstinger greenpeace drewbarrymore johnkrasinski kristenbell vinessashaw dermotmulroney kenkwapis"
92391,Grave Encounters,crew paranormal reality television show lock haunted psychiatric hospital. search evidence paranormal activity shoot end becoming final episode. thriller horror camcorder reality insaneasylum paranormal haunting seanrogerson juanriedinger ashleighgryzko mackenziegray arthurcorber colinminihan stuartortiz
92420,Chronicle,"three high school student make incredible discovery, leading developing uncanny power beyond understanding. learn control ability use advantage, life start spin control, darker side begin take over. sciencefiction drama thriller seattle telekinesis friendship loneliness outcast danedehaan alexrussell michaelb.jordan michaelkelly annawood joshtrank"
92422,The Woman in Black,"story follows young lawyer, arthur kipps, ordered travel remote village sort recently deceased client’s papers. work alone client’s isolated house, kipps begin uncover tragic secrets, unease growing glimpse mysterious woman dressed black. receiving silence locals, kipps forced uncover true identity woman black own, leading desperate race time discovers true identity. drama horror thriller londonengland secret remake revenge lawyer danielradcliffe ciaránhinds sidneyjohnston alisakhazanova marystockley jameswatkins"
92439,The Art of Getting By,"george, lonely fatalistic teen who's made way senior year without ever done real day work, befriended sally, popular complicated girl recognizes kindred spirit. drama romance philosophy mentor artist painting friendship freddiehighmore emmaroberts michaelangarano elizabethreaser aliciasilverstone gavinwiesen"
92448,Bucky Larson: Born to Be a Star,kid midwest move hollywood order follow parent footstep -- become porn star. comedy pornostar hollywood nickswardson christinaricci stephendorff donjohnson idomosseri tombrady
92507,Safe House,"dangerous cia renegade resurfaces decade run. safe house remanded attacked mercenaries, rookie operative escape him. now, unlikely ally must stay alive long enough uncover want dead. action thriller cia violence safehouse rogueagent capetownsouthafrica denzelwashington ryanreynolds verafarmiga joelkinnaman brendangleeson danielespinosa"
92509,The Vow,"happy young married couple paige leo are, well, happy. car accident put paige life-threatening coma. upon awakening lost previous five year memories, including beloved leo, wedding, confusing relationship parents, ending relationship ex-fiance. despite complications, leo endeavor win heart rebuild marriage. drama romance coma amnesia basedontruestory memoryloss caraccident rachelmcadams channingtatum samneill scottspeedman jessicalange michaelsucsy"
92665,"For a Good Time, Call...","college ""frenemies"" lauren katie move together losing relationship rent control, respectively. sharing katie's late grandmother's apartment new york city, girl bicker one fateful night, katie's noisy bedroom activity make lauren barge discover dirty little secret. revelation brings closer together, lauren (the brains) katie (the talent) concoct wildly successful business venture. profit swell, girl reevaluate hope dream realize someone pee hair college mean best friend 10 year later. comedy crudehumor bestfriend phonesex innuendo dirtyjoke arigraynor laurenmiller markwebber justinlong mimirogers jamietravis"
92681,Journey 2: The Mysterious Island,"sean anderson partner mom's boyfriend mission find grandfather, thought missing mythical island. adventure action sciencefiction mission mysteriousisland missingperson duringcreditsstinger 3d dwaynejohnson joshhutcherson kristindavis vanessahudgens luisguzmán bradpeyton"
92719,Tim and Eric's Billion Dollar Movie,"two guy get billion dollar make movie, watch dream run course. comedy restaurant wolf shoppingmall filmmaker billiondollars ericwareheim timheidecker johnc.reilly zachgalifianakis willferrell timheidecker ericwareheim"
92804,Bodyguards and Assassins,"1905, revolutionist sun yat-sen visit hong kong discus plan tongmenghui member overthrow qing dynasty. find assassin sent kill him, assemble group protector prevent attacks. drama action history assassination martialarts sword bloodsplatter impalement donnieyen wangxue-qi tonyleungka-fai nicholastse hujun teddychan"
92841,Winter in Wartime,"world war ii freezing netherlands winter 1944/1945 western netherlands grip famine. many people move east provide families. fourteen year old michiel can't wait join dutch resistance, dismay father, who, mayor, work prevent escalation village. drama history war netherlands worldwarii martijnlakemeier melodyklaver yorickvanwageningen jamiecampbellbower raymondthiry martinkoolhoven"
92938,Ghost Rider: Spirit of Vengeance,"devil resurfaces aim take world human form, johnny blaze reluctantly come hiding transform flame-spewing supernatural hero ghost rider -- rescue 10-year-old boy unsavory end. action fantasy thriller monk easterneurope skeleton biker marvelcomic nicolascage ciaránhinds violanteplacido fergusriordan johnnywhitworth briantaylor markneveldine"
92944,A Monster in Paris,"paris,1910. emile, shy movie projectionist, raoul, colorful inventor, find embarked hunt monster terrorizing citizens. join force lucille, big-hearted star bird paradise cabaret, eccentric scientist irascible monkey save monster, turn oversized harmless flea, city's ruthlessly ambitious police chief. adventure animation comedy family fantasy monster cgi 3d parisfrance vanessaparadis mathieuchedid gadelmaleh françoiscluzet ludivinesagnier bibobergeron"
93061,October Baby,october baby coming age story beautiful naive college freshman discovers entire life lie set road trip host misfit discover answer craves. drama adoption college rachelhendrix jasonburkey robertamaya johnschneider andrewerwin jonerwin
93128,Mozart's Sister,"re-imagined account early life maria anna 'nannerl' mozart, five year older wolfgang musical prodigy right. drama royalcourt overbearingfather harpsichord 18thcentury marieféret marcbarbé delphinechuillot davidmoreau renéféret"
93164,Sleep Tight,"apartment concierge cesar miserable person belief born without ability happy. result, decides mission make life hell everyone around him. majority tenant easy agitate, clara prof harder most. cesar go creepy extreme make young woman mentally break down. thing get even complicated twisted relationship boyfriend, marcos, show up. thriller barcelonaspain blackmail concierge caretaker stalking luistosar martaetura albertosanjuan petramartínez irisalmeida jaumebalagueró"
93265,Courageous,"law enforcement officers, adam mitchell, nathan hayes, partner confident focused. willingly stand worst street offer. yet end day, face challenge none truly prepared tackle: fatherhood. know god desire turn heart father children, child beginning drift away them. tragedy hit home, men left wrestling hopes, fears, faith, fathering. new found urgency help dad draw closer god ... children? courageous fourth release sherwood pictures, movie making ministry sherwood church albany, georgia. drama father faith alexkendrick kenbevel bendavies kevindownes rustymartin alexkendrick"
93267,Flywheel,"jay austin want sell used car, watch out! many victim fallen prey smiling face hasty promises. austin everything way dishonesty manipulation exposed. like many men, becomes disgusted mask wear lie tells. every man's life, turning point. jay make turn, never look back. drama family christianity fathersonrelationship georgia arkofthecovenant minister alexkendrick alexkendrick"
93270,Project X,"three high school senior throw party make name themselves. night progresses, thing spiral control word party spreads. comedy crime vandalism highschool swimmingpool party teenmovie olivercooper jonathandanielbrown thomasmann daxflame kirbyblissblanton nimanourizadeh"
93287,The Big Year,"three fanatical bird-watchers spend entire year competing spot highest number specie el nino sends extraordinary variety rare breed flying u.s., quickly discover important thing coming top competition comedy helicopter basedonnovel honeymoon airplane birding owenwilson stevemartin jackblack rashidajones jimparsons davidfrankel"
93297,Act of Valor,"covert mission rescue kidnapped cia operative uncovers chilling plot, elite, highly trained u.s. seal team speed hotspot around globe, racing clock stop deadly terrorist attack. action thriller war submarine navy scubadiving heroism navyseal roselynsánchez emiliorivera nestorserrano gonzalomenendez alexanderasefa mikemccoy scottwaugh"
93326,This Means War,two top cia operative wage epic battle one another discover dating woman. action comedy romance lovetriangle friendship dating sushibar explodingairplane reesewitherspoon chrispine tomhardy lauravandervoort angelabassett mcg
93363,John Carter,"john carter war-weary, former military captain who's inexplicably transported mysterious exotic planet barsoom (mars) reluctantly becomes embroiled epic conflict. world brink collapse, carter rediscovers humanity realizes survival barsoom people rest hands. action adventure sciencefiction basedonnovel mar medallion spacetravel princess taylorkitsch lynncollins samanthamorton willemdafoe thomashadenchurch andrewstanton"
93475,The Awakening,1921 england overwhelmed loss grief world war i. hoax exposer florence cathcart (hall) visit boarding school explain sighting child ghost. horror thriller suicide england classroom investigation supernatural rebeccahall dominicwest imeldastaunton isaachempstead-wright lucycohu nickmurphy
93510,21 Jump Street,"high school, schmidt dork jenko popular jock. graduation, joined police force ended partner riding bicycle city park. since young look like high school students, assigned undercover unit infiltrate drug ring supplying high school student synthetic drugs. action comedy crime malefriendship highschool parody crudehumor basedontvseries channingtatum jonahhill brielarson davefranco elliekemper phillord christophermiller"
93512,"Jeff, Who Lives at Home","dispatched basement room errand mother, slacker jeff might discover destiny (finally) spends day brother track possibly adulterous wife. drama comedy slacker basement destiny glue stoner jasonsegel edhelms susansarandon judygreer raedawnchong jayduplass markduplass"
93563,Lockout,"set near future, lockout follows falsely convicted ex-government agent , whose one chance obtaining freedom lie dangerous mission rescuing president's daughter rioting convict outer space maximum security prison. action thriller sciencefiction usapresident antihero dementia future space guypearce maggiegrace josephgilgun lenniejames peterstormare stephenst.leger jamesmather"
93578,A Lonely Place to Die,group five mountaineer hiking climbing scottish highland discover young serbian girl buried small chamber wilderness. become caught terrifying game cat mouse kidnapper try get girl safety. adventure action thriller crime terror scotland kidnapping nudity wilderness melissageorge edspeleers eamonnwalker alecnewman karelroden juliangilbey
93610,Space Battleship Yamato,"2199, five year gamilons began invasion earth, planet ravaged aliens' bombs. remnant humanity fled underground escape irradiated surface. one day, former pilot susumu kodai discovers capsule sent planet iscandar tell device remove radiation earth's surface. earth defense force rebuilds battleship yamato new type propulsion system make 148,000 light year trip iscandar hope saving earth. within one year, radiation drive rest humanity extinction. sciencefiction hiroyukiikeuchi takuyakimura meisakuroki toshirōyanagiba tsutomuyamazaki takashiyamazaki"
93693,Casa De Mi Padre,"scheming way save father's ranch, alvarez brother find war mexico's feared drug lord. comedy western mexico organizedcrime druglord padre aftercreditsstinger willferrell gaelgarcíabernal génesisrodríguez diegoluna efrenramirez mattpiedmont"
93723,Damsels in Distress,"trio beautiful girl set revolutionize life grungy american university: dynamic leader violet wister, principled rose sexy heather. welcome transfer student lily group seek help severely depressed student program good hygiene musical dance numbers. comedy romance college femalefriendship youngadult gretagerwig carriemaclemore megalynechikunwoke analeightipton ryanmetcalf whitstillman"
93766,Wrath of the Titans,"decade heroic defeat monstrous kraken, perseus-the demigod son zeus-is attempting live quieter life village fisherman sole parent 10-year old son, helius. meanwhile, struggle supremacy rage god titans. dangerously weakened humanity's lack devotion, god losing control imprisoned titan ferocious leader, kronos, father long-ruling brother zeus, hades poseidon. adventure underworld hades mythology greekmythology zeus samworthington liamneeson ralphfiennes edgarramírez tobykebbell jonathanliebesman"
93819,Absentia,"tricia's husband daniel missing seven years. younger sister callie come live pressure mount finally declare 'dead absentia.' tricia sifts wreckage try move life, callie find drawn ominous tunnel near house. begin link mysterious disappearances, becomes clear daniel's presumed death might anything 'natural.' ancient force work tunnel might set sight callie tricia... daniel might suffering fate far worse death grasp. mystery horror thriller pregnancy declareddead returnedalive katieparker courtneybell morganpeterbrown davelevine justingordon mikeflanagan"
93831,American Reunion,"character met little decade ago returning east great fall high-school reunion. one long-overdue weekend, discover changed, hasn’t time distance can’t break bond friendship. summer 1999 four small-town michigan boy began quest lose virginity. year passed, jim michelle married kevin vicky said goodbye. oz heather grew apart, finch still longs stifler’s mom. lifelong friend come home adult reminisce – get inspired – hormonal teen launched comedy legend. comedy wifehusbandrelationship sequel familyreunion masturbation scat jasonbiggs alysonhannigan seannwilliamscott chrisklein thomasiannicholas jonhurwitz haydenschlossberg"
93838,The Raid,"deep heart jakarta's slum lie impenetrable safe house world's dangerous killer gangsters. now, run-down apartment block considered untouchable even bravest police. cloaked cover pre-dawn darkness silence, elite swat team tasked raiding safe house order take notorious drug lord run it. chance encounter spotter blow cover news assault reach drug lord, building's light cut exit blocked. stranded sixth floor way out, unit must fight way city's worst survive mission. starring indonesian martial art sensation iko uwais. action thriller crime crimeboss tenement highrise monitor towerblock ikouwais joetaslim donnyalamsyah yayanruhian raysahetapy garethevans"
93840,The Cabin in the Woods,"five college friend spend weekend remote cabin woods, get bargained for. together, must discover truth behind cabin woods. horror thriller cabin plottwist cabininthewoods filmedkilling videowall kristenconnolly chrishemsworth annahutchison frankranz jessewilliams drewgoddard"
93946,L!fe Happens,"comedy centered two best friends, kim deena, fight maintain normalcy life kim get pregnant baby. comedy baby roommate friendship single losangeles krystenritter katebosworth rachelbilson geoffstults justinkirk katcoiro"
93954,Silent House,"sarah return father uncle fix family's longtime summerhouse violated squatter off-season. work dark, sarah begin hear sound within wall boarded-up building. although barely remembers place, sarah sens past may still haunt home. horror mystery supernatural remake suspense beerbottle realtime elizabetholsen adamtrese ericshefferstevens juliataylorross adambarnett chriskentis lauralau"
93980,The Three Stooges,"trying save childhood orphanage, moe, larry curly inadvertently stumble murder plot wind starring reality tv show. comedy duringcreditsstinger seanhayes willsasso chrisdiamantopoulos janelynch sofíavergara bobbyfarrelly peterfarrelly"
93982,The Raven,"fictionalized account last day edgar allan poe's life, poet pursuit serial killer whose murder mirror writer's stories. crime thriller mystery poison blackmail maskedball historicalfigure buriedalive johncusack lukeevans aliceeve brendangleeson kevinmcnally jamesmcteigue"
94015,Mirror Mirror,"spends money, evil enchantress queen scheme marry handsome, wealthy prince. there's one problem - love beautiful princess, snow white. now, joined seven rebellious dwarves, snow white launch epic battle good vs. evil... adventure fantasy drama comedy sciencefiction attemptedmurder fairytale blackmagic cockroach villainess juliaroberts lilycollins armiehammer nathanlane martinklebba tarsemsingh"
94018,Battleship,"mankind beam radio signal space, reply come ‘planet g’, form several alien craft splash water hawaii. lieutenant alex hopper weapon officer assigned us john paul jones, part international naval coalition becomes world's last hope survival engage hostile alien force unimaginable strength. taking invaders, hopper must also try live potential brother, fiancée's father, admiral shane, expect him. thriller action adventure sciencefiction fight u.s.navy mindreading hongkong soccer taylorkitsch alexanderskarsgård rihanna brooklyndecker tadanobuasano peterberg"
94070,The Best Exotic Marigold Hotel,"british retiree travel india take residence believe newly restored hotel. less luxurious advertisements, marigold hotel nevertheless slowly begin charm unexpected way resident find new purpose old age. drama comedy hotel basedonnovel india ensemblecast elderly billnighy maggiesmith tomwilkinson judidench devpatel johnmadden"
94266,The Five-Year Engagement,"exactly one year tom meet violet, surprise wedding ring. accounts, tom violet destined happily ever after. however, engaged couple keep getting tripped long walk aisle. comedy sex sanfrancisco restaurant frustration chase jasonsegel emilyblunt chrispratt alisonbrie rhysifans nicholasstoller"
94323,Think Like a Man,"balance power four couples’ relationship upset woman start using advice steve harvey’s book, act like lady, think like man, get want men. men realize woman gotten hold relationship “playbook,” decide best defense good offense come plan use information advantage. comedy romance advice love relationship ensemblecast duringcreditsstinger michaelealy jerryferrara meagangood reginahall kevinhart timstory"
94325,The Lucky One,"u.s. marine sergeant logan thibault return third tour duty iraq, one thing credit keeping alive-a photograph found woman even know. learning name beth lives, show door, end taking job family-run local kennel. despite initial mistrust complication life, romance develops them, giving logan hope beth could much good luck charm. drama romance basedonnovel wifehusbandrelationship photo kennel playingchess zacefron blythedanner taylorschilling jayr.ferguson rileythomasstewart scotthicks"
94405,Safe,"former elite agent rescue 12-year-old chinese girl who's abducted, find middle standoff triads, russian mafia high-level corrupt new york city politician police. action crime thriller brokentrachea jasonstatham chrissarandon jameshong catherinechan robertjohnburke boazyakin"
94469,Red Dog,based legendary true story red dog united disparate local community roaming australian outback search long lost master. drama comedy family 1970s humananimalrelationship australia grief search joshlucas rachaeltaylor rohannichol lukeford arthurangel krivstenders
94478,Dark Shadows,vampire barnabas collins inadvertently freed tomb emerges changed world 1972. return collinwood manor find once-grand estate family fallen ruin. comedy fantasy witch imprisonment vampire curse fishoutofwater johnnydepp michellepfeiffer helenabonhamcarter jackieearlehaley jonnyleemiller timburton
94558,Beyond the Black Rainbow,"deep within mysterious arboria institute, disturbed beautiful girl held captive doctor search inner peace. mind controlled sinister technology. silently, wait next session deranged therapist dr. barry nyle. hope escape, must journey darkest reach institute, nyle wonʼt easily part gifted dangerous creation. fantasy sciencefiction horror commune suspense maddoctor captive drugged michaelrogers scotthylands marilynnorry evaallan rondelreynoldson panoscosmatos"
94677,The Dictator,heroic story dictator risk life ensure democracy would never come country lovingly oppressed. comedy kurdish sachabaroncohen sayedbadreya aasifmandvi meganfox annafaris larrycharles
94748,The Mighty Macs,"early 70s, cathy rush becomes head basketball coach tiny, all-girls catholic college. though team gym uniform -- school danger sold -- coach rush look steer girl first national championship. action drama sport catholic mothersuperior catholicschool conventschool carlagugino ellenburstyn marleyshelton davidboreanaz jenniferbutler timchambers"
94777,Men in Black 3,"agent j (will smith) k (tommy lee jones) back...in time. j seen inexplicable thing 15 year men black, nothing, even aliens, perplexes much wry, reticent partner. k's life fate planet put stake, agent j travel back time put thing right. j discovers secret universe k never told - secret reveal team young agent k (josh brolin) save partner, agency, future humankind. action comedy sciencefiction timetravel timemachine alien fictionalgovernmentagency seeingthefuture willsmith tommyleejones joshbrolin michaelstuhlbarg emmathompson barrysonnenfeld"
94780,Snow White and the Huntsman,"evil queen marries king, performs violent coup king murdered daughter, snow white, taken captive. almost decade later, grown snow white still clutch queen. order obtain immortality, evil queen need heart snow white. snow escape castle, queen sends huntsman find dark forest. adventure fantasy drama queen magic fairytale immortality forest kristenstewart charlizetheron chrishemsworth samclaflin ianmcshane rupertsanders"
94799,Sound of My Voice,journalist girlfriend get pulled investigate cult whose leader claim future. sciencefiction drama mystery journalist independentfilm handclappinggame cultleader britmarling christopherdenham nicolevicius daveniamcfadden kandicestroh zalbatmanglij
94813,Chernobyl Diaries,"group six tourist looking go beaten path, hire 'extreme tour guide'. ignoring warnings, take city pripyat, former home worker chernobyl nuclear reactor, deserted town since disaster 25 year earlier. brief exploration abandoned city, group member find stranded, discover alone. horror thriller radiation ukraine nuclearradiation tourist nuclearpowerplant jessemccartney jonathansadowski oliviataylordudley ingridbolsøberdal alexfeldman bradleyparker"
94833,The Pirates! In an Adventure with Scientists!,"luxuriantly bearded pirate captain boundlessly enthusiastic, somewhat less-than-successful, terror high seas. rag-tag crew side, seemingly blind impossible odds stacked him, captain one dream: beat bitter rival black bellamy cutlas liz much coveted pirate year award. it’s quest take hero shore exotic blood island foggy street victorian london. along way battle diabolical queen team haplessly smitten young scientist, never lose sight pirate love best: adventure! animation adventure family comedy rivalry stopmotion pirate aftercreditsstinger duringcreditsstinger hughgrant brendangleeson jeremypiven brianblessed salmahayek peterlord jeffnewitt"
94864,Prometheus,"team explorer discover clue origin mankind earth, leading journey darkest corner universe. there, must fight terrifying battle save future human race. sciencefiction adventure mystery android dystopia alien spinoff creation noomirapace michaelfassbender guypearce idriselba loganmarshall-green ridleyscott"
94893,Letters to God,"young boy fighting cancer writes letter god, touching life neighborhood inspiring hope among everyone come contact. unsuspecting substitute postman, troubled life own, becomes entangled boy's journey family reading letters. inspire seek better life son lost alcohol addiction. action drama family thriller letter hope postman god cancer robynlively jeffreyjohnson baileemadison mareecheatham tannermaguire davidnixon patrickdoughtie"
94896,Bernie,"true story tiny, rural town carthage, tx, assistant funeral director bernie tiede one town's beloved residents. everyone loved appreciated bernie, came surprise befriended marjorie nugent, affluent widow well known sour attitude fortune. day news came marjorie nugent dead time, bernie tiede charged murder. comedy crime drama prisonvisit funeraldirector funeralhome amateurtheater embezzlement jackblack shirleymaclaine matthewmcconaughey bradycoleman tommyg.kendrick richardlinklater"
